"Submit_ID","Brand_Reg","Model_No","screensize","Screen_Tech","Avg_mode_power","Star","Availability Status","Star2","new column","screensize_inches","Screen_Size_Category"
167833,"HISENSE","32A4N",80.039,"LCD (LED)",22.07,"N/A","Available",6,"HISENSE",31.511417322834646,"32-inch"
167833,"HISENSE","32A4QNZ",80.039,"LCD (LED)",22.07,"N/A","Available",6,"HISENSE",31.511417322834646,"32-inch"
167834,"HISENSE","43Q6QAU",107.95,"LCD (LED)",51.09,"N/A","Available",5,"HISENSE",42.5,"Other"
167834,"HISENSE","43Q6QNZ",107.95,"LCD (LED)",51.09,"N/A","Available",5,"HISENSE",42.5,"Other"
167835,"HISENSE","50Q6QAU",125.731,"LCD (LED)",59.02,"N/A","Available",5.5,"HISENSE",49.5003937007874,"Other"
167835,"HISENSE","50Q6QNZ",125.731,"LCD (LED)",59.02,"N/A","Available",5.5,"HISENSE",49.5003937007874,"Other"
167836,"HISENSE","55Q6QAU",138.783,"LCD (LED)",62,"N/A","Available",6,"HISENSE",54.63897637795275,"Other"
167836,"HISENSE","55Q6QNZ",138.783,"LCD (LED)",62,"N/A","Available",6,"HISENSE",54.63897637795275,"Other"
167837,"HISENSE","65Q6QAU",163.896,"LCD (LED)",98.86,"N/A","Available",5.5,"HISENSE",64.5259842519685,"65-inch"
167837,"HISENSE","65Q6QNZ",163.896,"LCD (LED)",98.86,"N/A","Available",5.5,"HISENSE",64.5259842519685,"65-inch"
167838,"HISENSE","75Q6QAU",189.34,"LCD (LED)",117.04,"N/A","Available",6,"HISENSE",74.54330708661418,"Other"
167838,"HISENSE","75Q6QNZ",189.34,"LCD (LED)",117.04,"N/A","Available",6,"HISENSE",74.54330708661418,"Other"
167838,"HISENSE","75Q6N series",189.34,"LCD (LED)",117.04,"N/A","Available",6,"HISENSE",74.54330708661418,"Other"
167839,"HISENSE","85Q6QAU",214.783,"LCD (LED)",177.89,"N/A","Available",5.5,"HISENSE",84.56023622047243,"Other"
167839,"HISENSE","85Q6QNZ",214.783,"LCD (LED)",177.89,"N/A","Available",5.5,"HISENSE",84.56023622047243,"Other"
167840,"HISENSE","65U7QAU",163.896,"LCD (LED)",115.94,"N/A","Available",5,"HISENSE",64.5259842519685,"65-inch"
167840,"HISENSE","65U7QNZ",163.896,"LCD (LED)",115.94,"N/A","Available",5,"HISENSE",64.5259842519685,"65-inch"
167841,"HISENSE","75U7QAU",189.34,"LCD (LED)",145.91,"N/A","Available",5,"HISENSE",74.54330708661418,"Other"
167841,"HISENSE","75U7QNZ",189.34,"LCD (LED)",145.91,"N/A","Available",5,"HISENSE",74.54330708661418,"Other"
167842,"HISENSE","85U7QAU",214.783,"LCD (LED)",186.38,"N/A","Available",5,"HISENSE",84.56023622047243,"Other"
167842,"HISENSE","85U7QNZ",214.783,"LCD (LED)",186.38,"N/A","Available",5,"HISENSE",84.56023622047243,"Other"
167843,"HISENSE","100U7QAU",252.784,"LCD (LED)",222.34,"N/A","Available",5.5,"HISENSE",99.52125984251968,"Other"
167843,"HISENSE","100U7QNZ",252.784,"LCD (LED)",222.34,"N/A","Available",5.5,"HISENSE",99.52125984251968,"Other"
167844,"LG","85QNED93ASA",214.783,"LCD (LED)",225.8,"N/A","Available",4,"LG",84.56023622047243,"Other"
167844,"LG","85QNED93A6A",214.783,"LCD (LED)",225.8,"N/A","Available",4,"LG",84.56023622047243,"Other"
167844,"LG","85QNED92A6A",214.783,"LCD (LED)",225.8,"N/A","Available",4,"LG",84.56023622047243,"Other"
167844,"LG","85QNED92ASA",214.783,"LCD (LED)",225.8,"N/A","Available",4,"LG",84.56023622047243,"Other"
167844,"LG","85QNED92AUA",214.783,"LCD (LED)",225.8,"N/A","Available",4,"LG",84.56023622047243,"Other"
167844,"LG","85QNED93AKA",214.783,"LCD (LED)",225.8,"N/A","Available",4,"LG",84.56023622047243,"Other"
167844,"LG","85QNED9#### (# can be A-Z, 0-9 or ""-"" or ""."" or blank)",214.783,"LCD (LED)",225.8,"N/A","Available",4,"LG",84.56023622047243,"Other"
167807,"Kogan","KAL24DH5400Q*",59.816,"LCD (LED)",20.83,"N/A","Available",5,"KOGAN",23.5496062992126,"Other"
167940,"EKO","K70USTW",176.538,"LCD (LED)",147.1,"N/A","Available",3.5,"EKO",69.50314960629922,"Other"
167969,"COOCAA","32E5500H",80.054,"LCD (LED)",24.3,"N/A","Available",6,"COOCAA",31.517322834645668,"32-inch"
167832,"HISENSE","40A4Q",100.332,"LCD (LED)",28.17,"N/A","Available",7,"HISENSE",39.5007874015748,"Other"
168010,"JVC","LT-40NQ5155A",100.305,"LCD (LED)",32.46,"N/A","Available",6,"JVC",39.49015748031496,"Other"
168011,"Linsar","LS70UHDNF23",176.537,"LCD (LED)",108.29,"N/A","Available",6,"LINSAR",69.50275590551182,"Other"
168014,"JVC","AV-AQ405165A",107.863,"LCD (LED)",47.04,"N/A","Available",5.5,"JVC",42.46574803149606,"Other"
168014,"JVC","AV-JQ405155A",107.863,"LCD (LED)",47.04,"N/A","Available",5.5,"JVC",42.46574803149606,"Other"
168014,"JVC","LT-43NQ7155A",107.863,"LCD (LED)",47.04,"N/A","Available",5.5,"JVC",42.46574803149606,"Other"
168014,"JVC","AV-AQ405165A series",107.863,"LCD (LED)",47.04,"N/A","Available",5.5,"JVC",42.46574803149606,"Other"
168016,"JVC","AV-A557155A",138.798,"LCD (LED)",112.38,"N/A","Available",3.5,"JVC",54.64488188976378,"Other"
168016,"JVC","AV-J557155A",138.798,"LCD (LED)",112.38,"N/A","Available",3.5,"JVC",54.64488188976378,"Other"
168016,"JVC","LT-55N7155A",138.798,"LCD (LED)",112.38,"N/A","Available",3.5,"JVC",54.64488188976378,"Other"
168016,"JVC","LT-55N7165A",138.798,"LCD (LED)",112.38,"N/A","Available",3.5,"JVC",54.64488188976378,"Other"
168016,"JVC","AV-A557155A series",138.798,"LCD (LED)",112.38,"N/A","Available",3.5,"JVC",54.64488188976378,"Other"
168017,"JVC","AV-AE557155A",139.936,"LCD (LED)",75.48,"N/A","Available",5.5,"JVC",55.092913385826776,"Other"
168017,"JVC","AV-JE557165A",139.936,"LCD (LED)",75.48,"N/A","Available",5.5,"JVC",55.092913385826776,"Other"
168017,"JVC","LT-55NE7155A",139.936,"LCD (LED)",75.48,"N/A","Available",5.5,"JVC",55.092913385826776,"Other"
168017,"JVC","AV-AE557155A series",139.936,"LCD (LED)",75.48,"N/A","Available",5.5,"JVC",55.092913385826776,"Other"
168018,"JVC","AV-A657155A",163.829,"LCD (LED)",156.42,"N/A","Available",3.5,"JVC",64.4996062992126,"65-inch"
168018,"JVC","AV-J657155A",163.829,"LCD (LED)",156.42,"N/A","Available",3.5,"JVC",64.4996062992126,"65-inch"
168018,"JVC","LT-65N7165A",163.829,"LCD (LED)",156.42,"N/A","Available",3.5,"JVC",64.4996062992126,"65-inch"
168018,"JVC","AV-A657155A series",163.829,"LCD (LED)",156.42,"N/A","Available",3.5,"JVC",64.4996062992126,"65-inch"
168019,"JVC","AV-AE657155A",165.884,"LCD (LED)",107.58,"N/A","Available",5,"JVC",65.30866141732282,"65-inch"
168019,"JVC","AV-JE657165A",165.884,"LCD (LED)",107.58,"N/A","Available",5,"JVC",65.30866141732282,"65-inch"
168019,"JVC","LT-65NE7155A",165.884,"LCD (LED)",107.58,"N/A","Available",5,"JVC",65.30866141732282,"65-inch"
168019,"JVC","AV-AE657155A series",165.884,"LCD (LED)",107.58,"N/A","Available",5,"JVC",65.30866141732282,"65-inch"
168020,"EKO","K320HGPB",80.054,"LCD (LED)",32.4,"N/A","Available",5,"EKO",31.517322834645668,"32-inch"
168053,"Linsar","LS60UHDNF25",152.678,"LCD",86.09,"N/A","Available",6,"LINSAR",60.10944881889763,"Other"
168069,"AIWA","AWC400W",100.332,"LCD",33.1,"N/A","Available",6,"AIWA",39.5007874015748,"Other"
168071,"PHILIPS","55PQT9020/79",138.783,"LCD (LED)",136.1,"N/A","Available",3,"PHILIPS",54.63897637795275,"Other"
168094,"SAMSUNG","QA43Q7FAAW",107.987,"LCD (LED)",68,"N/A","Available",4,"SAMSUNG",42.514566929133856,"Other"
168094,"SAMSUNG","QA43Q7FAAS",107.987,"LCD (LED)",68,"N/A","Available",4,"SAMSUNG",42.514566929133856,"Other"
168094,"SAMSUNG","QA43QEF1AW",107.987,"LCD (LED)",68,"N/A","Available",4,"SAMSUNG",42.514566929133856,"Other"
168094,"SAMSUNG","QA43QEF1AS",107.987,"LCD (LED)",68,"N/A","Available",4,"SAMSUNG",42.514566929133856,"Other"
168094,"SAMSUNG","QA43Q*F SERIES",107.987,"LCD (LED)",68,"N/A","Available",4,"SAMSUNG",42.514566929133856,"Other"
168096,"SAMSUNG","QA50Q7FAAW",125.727,"LCD (LED)",79,"N/A","Available",4.5,"SAMSUNG",49.4988188976378,"Other"
168096,"SAMSUNG","QA50Q7FAAS",125.727,"LCD (LED)",79,"N/A","Available",4.5,"SAMSUNG",49.4988188976378,"Other"
168096,"SAMSUNG","QA50QEF1AW",125.727,"LCD (LED)",79,"N/A","Available",4.5,"SAMSUNG",49.4988188976378,"Other"
168096,"SAMSUNG","QA50QEF1AS",125.727,"LCD (LED)",79,"N/A","Available",4.5,"SAMSUNG",49.4988188976378,"Other"
168096,"SAMSUNG","QA50Q*F SERIES",125.727,"LCD (LED)",79,"N/A","Available",4.5,"SAMSUNG",49.4988188976378,"Other"
168114,"TCL","98C7K",247.604,"LCD (LED)",164,"7.0","Available",6,"TCL",97.48188976377953,"Other"
168232,"LG","55QNED70A6A",138.783,"LCD (LED)",92,"N/A","Available",5,"LG",54.63897637795275,"Other"
168233,"LG","55QNED70ASA",138.783,"LCD (LED)",92,"N/A","Available",5,"LG",54.63897637795275,"Other"
168234,"LG","65QNED70A6A",163.897,"LCD (LED)",118,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
168235,"LG","65QNED70ASA",163.897,"LCD (LED)",118,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
168244,"TOSHIBA","55Z670RP",138.783,"LCD (LED)",75.21,"N/A","Available",5.5,"TOSHIBA",54.63897637795275,"Other"
168245,"TOSHIBA","65Z670RP",163.896,"LCD (LED)",105.39,"N/A","Available",5.5,"TOSHIBA",64.5259842519685,"65-inch"
168246,"TOSHIBA","75Z670RP",189.34,"LCD (LED)",121.59,"N/A","Available",6,"TOSHIBA",74.54330708661418,"Other"
168247,"TOSHIBA","85Z670RP",214.783,"LCD (LED)",171.81,"N/A","Available",5.5,"TOSHIBA",84.56023622047243,"Other"
168269,"SAMSUNG","QA55QN3EFAW",138.783,"LCD (LED)",113,"N/A","Available",4,"SAMSUNG",54.63897637795275,"Other"
168269,"SAMSUNG","QA55QN3EFAS",138.783,"LCD (LED)",113,"N/A","Available",4,"SAMSUNG",54.63897637795275,"Other"
168269,"SAMSUNG","QA55QN3EFA*",138.783,"LCD (LED)",113,"N/A","Available",4,"SAMSUNG",54.63897637795275,"Other"
168298,"PHILIPS","65OLED789/98",163.878,"OLED",122.5,"N/A","Available",4.5,"PHILIPS",64.51889763779526,"65-inch"
168270,"SAMSUNG","QA65QN3EFAS",163.897,"LCD (LED)",136,"N/A","Available",4.5,"SAMSUNG",64.52637795275591,"65-inch"
168365,"PHILIPS","55OLED789/98",138.798,"OLED",97,"N/A","Available",4,"PHILIPS",54.64488188976378,"Other"
168376,"SAMSUNG ELECTRONICS","QA65LST7TAW",163.829,"LCD (LED)",271,"N/A","Available",1.5,"SAMSUNG ELECTRONICS",64.4996062992126,"65-inch"
168377,"SAMSUNG ELECTRONICS","QA75LST7TAW",189.306,"LCD (LED)",340,"N/A","Available",1.5,"SAMSUNG ELECTRONICS",74.52992125984252,"Other"
168380,"BAUHN","ATV75UHDT-0725",189.34,"LCD",130.5,"N/A","Available",6,"BAUHN",74.54330708661418,"Other"
167231,"SAMSUNG","UA75U8000FW",189.338,"LCD (LED)",136,"N/A","Available",5.5,"SAMSUNG",74.54251968503937,"Other"
167231,"SAMSUNG","UA75U8000FS",189.338,"LCD (LED)",136,"N/A","Available",5.5,"SAMSUNG",74.54251968503937,"Other"
167231,"SAMSUNG","UA75U8500FW",189.338,"LCD (LED)",136,"N/A","Available",5.5,"SAMSUNG",74.54251968503937,"Other"
167231,"SAMSUNG","UA75U8500FS",189.338,"LCD (LED)",136,"N/A","Available",5.5,"SAMSUNG",74.54251968503937,"Other"
167231,"SAMSUNG","UA75UE100FS",189.338,"LCD (LED)",136,"N/A","Available",5.5,"SAMSUNG",74.54251968503937,"Other"
167231,"SAMSUNG","UA75U**00F*",189.338,"LCD (LED)",136,"N/A","Available",5.5,"SAMSUNG",74.54251968503937,"Other"
167230,"SAMSUNG","UA65UE100FS",163.897,"LCD (LED)",113,"N/A","Available",5.5,"SAMSUNG",64.52637795275591,"65-inch"
167230,"SAMSUNG","UA65U**00F*",163.897,"LCD (LED)",113,"N/A","Available",5.5,"SAMSUNG",64.52637795275591,"65-inch"
167230,"SAMSUNG","UA65U8000FW",163.897,"LCD (LED)",113,"N/A","Available",5.5,"SAMSUNG",64.52637795275591,"65-inch"
167230,"SAMSUNG","UA65U8000FS",163.897,"LCD (LED)",113,"N/A","Available",5.5,"SAMSUNG",64.52637795275591,"65-inch"
167230,"SAMSUNG","UA65U8500FW",163.897,"LCD (LED)",113,"N/A","Available",5.5,"SAMSUNG",64.52637795275591,"65-inch"
167230,"SAMSUNG","UA65U8500FS",163.897,"LCD (LED)",113,"N/A","Available",5.5,"SAMSUNG",64.52637795275591,"65-inch"
167228,"SAMSUNG","UA55U8500FW",138.783,"LCD (LED)",79,"N/A","Available",5.5,"SAMSUNG",54.63897637795275,"Other"
167228,"SAMSUNG","UA55U8500FS",138.783,"LCD (LED)",79,"N/A","Available",5.5,"SAMSUNG",54.63897637795275,"Other"
167228,"SAMSUNG","UA55UE100FS",138.783,"LCD (LED)",79,"N/A","Available",5.5,"SAMSUNG",54.63897637795275,"Other"
167228,"SAMSUNG","UA55U**00F*",138.783,"LCD (LED)",79,"N/A","Available",5.5,"SAMSUNG",54.63897637795275,"Other"
167228,"SAMSUNG","UA55U8000FW",138.783,"LCD (LED)",79,"N/A","Available",5.5,"SAMSUNG",54.63897637795275,"Other"
167228,"SAMSUNG","UA55U8000FS",138.783,"LCD (LED)",79,"N/A","Available",5.5,"SAMSUNG",54.63897637795275,"Other"
167213,"SAMSUNG","UA43UE100FS",107.987,"LCD (LED)",68,"N/A","Available",4,"SAMSUNG",42.514566929133856,"Other"
167213,"SAMSUNG","UA43U**00F*",107.987,"LCD (LED)",68,"N/A","Available",4,"SAMSUNG",42.514566929133856,"Other"
167213,"SAMSUNG","UA43U8000FW",107.987,"LCD (LED)",68,"N/A","Available",4,"SAMSUNG",42.514566929133856,"Other"
167213,"SAMSUNG","UA43U8000FS",107.987,"LCD (LED)",68,"N/A","Available",4,"SAMSUNG",42.514566929133856,"Other"
167213,"SAMSUNG","UA43U8500FW",107.987,"LCD (LED)",68,"N/A","Available",4,"SAMSUNG",42.514566929133856,"Other"
167213,"SAMSUNG","UA43U8500FS",107.987,"LCD (LED)",68,"N/A","Available",4,"SAMSUNG",42.514566929133856,"Other"
167216,"SAMSUNG","UA50U8000FW",125.727,"LCD (LED)",71,"N/A","Available",5,"SAMSUNG",49.4988188976378,"Other"
167216,"SAMSUNG","UA50U8000FS",125.727,"LCD (LED)",71,"N/A","Available",5,"SAMSUNG",49.4988188976378,"Other"
167216,"SAMSUNG","UA50U8500FW",125.727,"LCD (LED)",71,"N/A","Available",5,"SAMSUNG",49.4988188976378,"Other"
167216,"SAMSUNG","UA50U8500FS",125.727,"LCD (LED)",71,"N/A","Available",5,"SAMSUNG",49.4988188976378,"Other"
167216,"SAMSUNG","UA50UE100FS",125.727,"LCD (LED)",71,"N/A","Available",5,"SAMSUNG",49.4988188976378,"Other"
167216,"SAMSUNG","UA50U**00F*",125.727,"LCD (LED)",71,"N/A","Available",5,"SAMSUNG",49.4988188976378,"Other"
167232,"SAMSUNG","UA85UE100FS",214.783,"LCD (LED)",142,"N/A","Available",6,"SAMSUNG",84.56023622047243,"Other"
167232,"SAMSUNG","UA85U**00F*",214.783,"LCD (LED)",142,"N/A","Available",6,"SAMSUNG",84.56023622047243,"Other"
167232,"SAMSUNG","UA85U8000FW",214.783,"LCD (LED)",142,"N/A","Available",6,"SAMSUNG",84.56023622047243,"Other"
167232,"SAMSUNG","UA85U8000FS",214.783,"LCD (LED)",142,"N/A","Available",6,"SAMSUNG",84.56023622047243,"Other"
167232,"SAMSUNG","UA85U8500FW",214.783,"LCD (LED)",142,"N/A","Available",6,"SAMSUNG",84.56023622047243,"Other"
167232,"SAMSUNG","UA85U8500FS",214.783,"LCD (LED)",142,"N/A","Available",6,"SAMSUNG",84.56023622047243,"Other"
168452,"FFALCON","FF43U65",107.95,"LCD (LED)",42.7,"7.0","Available",5.5,"FFALCON",42.5,"Other"
168453,"FFALCON","FF50U65",125.638,"LCD (LED)",50,"7.0","Available",6,"FFALCON",49.463779527559055,"Other"
168454,"FFALCON","FF55U65",138.711,"LCD (LED)",64.3,"8.0","Available",6,"FFALCON",54.61062992125985,"Other"
168455,"FFALCON","FF65U65",163.829,"LCD (LED)",77.1,"7.0","Available",6,"FFALCON",64.4996062992126,"65-inch"
168456,"FFALCON","FF75U65",189.306,"LCD (LED)",97.2,"7.0","Available",6,"FFALCON",74.52992125984252,"Other"
168465,"HISENSE","55U7N series",138.783,"LCD (LED)",92.78,"N/A","Available",4.5,"HISENSE",54.63897637795275,"Other"
168465,"HISENSE","55U7QAU",138.783,"LCD (LED)",92.78,"N/A","Available",4.5,"HISENSE",54.63897637795275,"Other"
168465,"HISENSE","55U7QNZ",138.783,"LCD (LED)",92.78,"N/A","Available",4.5,"HISENSE",54.63897637795275,"Other"
167840,"HISENSE","65U7Q series",163.896,"LCD (LED)",115.94,"N/A","Available",5,"HISENSE",64.5259842519685,"65-inch"
168520,"coocaa","55G6500H",138.783,"LCD (LED)",67.9,"N/A","Available",5.5,"COOCAA",54.63897637795275,"Other"
167842,"HISENSE","85U7Q series",214.783,"LCD (LED)",186.38,"N/A","Available",5,"HISENSE",84.56023622047243,"Other"
167843,"HISENSE","100U7Q series",252.784,"LCD (LED)",222.34,"N/A","Available",5.5,"HISENSE",99.52125984251968,"Other"
167841,"HISENSE","75U7Q series",189.34,"LCD (LED)",145.91,"N/A","Available",5,"HISENSE",74.54330708661418,"Other"
168672,"Samsung","QA98QN990FW",247.688,"LCD (LED)",358,"N/A","Available",3.5,"SAMSUNG",97.51496062992125,"Other"
168672,"Samsung","QA98QN990FS",247.688,"LCD (LED)",358,"N/A","Available",3.5,"SAMSUNG",97.51496062992125,"Other"
168672,"Samsung","QA98QN990F*",247.688,"LCD (LED)",358,"N/A","Available",3.5,"SAMSUNG",97.51496062992125,"Other"
168733,"KOGAN","KALED50U95VA",125.725,"LCD (LED)",60.48,"N/A","Available",5.5,"KOGAN",49.49803149606299,"Other"
168733,"KOGAN","KALED50U95VB",125.725,"LCD (LED)",60.48,"N/A","Available",5.5,"KOGAN",49.49803149606299,"Other"
168733,"KOGAN","KALED50U95VC",125.725,"LCD (LED)",60.48,"N/A","Available",5.5,"KOGAN",49.49803149606299,"Other"
168733,"KOGAN","KALED50U95V series",125.725,"LCD (LED)",60.48,"N/A","Available",5.5,"KOGAN",49.49803149606299,"Other"
167834,"HISENSE","43Q6Q series",107.95,"LCD (LED)",51.09,"N/A","Available",5,"HISENSE",42.5,"Other"
167835,"HISENSE","50Q6Q series",125.731,"LCD (LED)",59.02,"N/A","Available",5.5,"HISENSE",49.5003937007874,"Other"
167836,"HISENSE","55Q6Q series",138.783,"LCD (LED)",62,"N/A","Available",6,"HISENSE",54.63897637795275,"Other"
167837,"HISENSE","65Q6Q series",163.896,"LCD (LED)",98.86,"N/A","Available",5.5,"HISENSE",64.5259842519685,"65-inch"
167839,"HISENSE","85Q6Q series",214.783,"LCD (LED)",177.89,"N/A","Available",5.5,"HISENSE",84.56023622047243,"Other"
168795,"TCL","85X11K",214.783,"LCD (LED)",239.2,"7.0","Available",3.5,"TCL",84.56023622047243,"Other"
168796,"TCL","115C7K",290.719,"LCD (LED)",280,"7.0","Available",6,"TCL",114.45629921259842,"Other"
168799,"AKAI","AK4022S7WOS",100.336,"LCD",36.26,"N/A","Available",6,"AKAI",39.502362204724406,"Other"
168800,"TCL","32S5K",79.967,"LCD (LED)",25.4,"6.0","Available",5,"TCL",31.48307086614173,"32-inch"
168801,"TCL","40S5K",100.305,"LCD (LED)",30.3,"7.0","Available",6,"TCL",39.49015748031496,"Other"
168804,"SKYWORTH","SW55G4F",138.783,"LCD (LED)",64.3,"N/A","Available",6,"SKYWORTH",54.63897637795275,"Other"
168848,"LG","32LR655BPSA",80.043,"LCD (LED)",30,"N/A","Available",5.5,"LG",31.512992125984255,"32-inch"
168852,"HISENSE","65Q7QAU",163.896,"LCD (LED)",104.99,"N/A","Available",5.5,"HISENSE",64.5259842519685,"65-inch"
168852,"HISENSE","65Q7QNZ",163.896,"LCD (LED)",104.99,"N/A","Available",5.5,"HISENSE",64.5259842519685,"65-inch"
168853,"HISENSE","75Q7QAU",189.34,"LCD (LED)",122.25,"N/A","Available",6,"HISENSE",74.54330708661418,"Other"
168853,"HISENSE","75Q7QNZ",189.34,"LCD (LED)",122.25,"N/A","Available",6,"HISENSE",74.54330708661418,"Other"
168854,"HISENSE","85Q7QAU",214.783,"LCD (LED)",175.06,"N/A","Available",5.5,"HISENSE",84.56023622047243,"Other"
168854,"HISENSE","85Q7QNZ",214.783,"LCD (LED)",175.06,"N/A","Available",5.5,"HISENSE",84.56023622047243,"Other"
168855,"HISENSE","100Q7QAU",252.784,"LCD (LED)",238.44,"N/A","Available",5.5,"HISENSE",99.52125984251968,"Other"
168855,"HISENSE","100Q7QNZ",252.784,"LCD (LED)",238.44,"N/A","Available",5.5,"HISENSE",99.52125984251968,"Other"
168852,"HISENSE","65Q7Q series",163.896,"LCD (LED)",104.99,"N/A","Available",5.5,"HISENSE",64.5259842519685,"65-inch"
168853,"HISENSE","75Q7Q series",189.34,"LCD (LED)",122.25,"N/A","Available",6,"HISENSE",74.54330708661418,"Other"
168854,"HISENSE","85Q7Q series",214.783,"LCD (LED)",175.06,"N/A","Available",5.5,"HISENSE",84.56023622047243,"Other"
168855,"HISENSE","100Q7Q series",252.784,"LCD (LED)",238.44,"N/A","Available",5.5,"HISENSE",99.52125984251968,"Other"
168867,"KOGAN","KAQL85WQ98GSVA",214.783,"LCD (LED)",216.3,"N/A","Available",4.5,"KOGAN",84.56023622047243,"Other"
168867,"KOGAN","KAQL85WQ98GSVB",214.783,"LCD (LED)",216.3,"N/A","Available",4.5,"KOGAN",84.56023622047243,"Other"
168867,"KOGAN","KAQL85WQ98GSVC",214.783,"LCD (LED)",216.3,"N/A","Available",4.5,"KOGAN",84.56023622047243,"Other"
168867,"KOGAN","KAQL85 series",214.783,"LCD (LED)",216.3,"N/A","Available",4.5,"KOGAN",84.56023622047243,"Other"
168888,"SVISION","SV500FTS",125.731,"LCD (LED)",47.9,"N/A","Available",6,"SVISION",49.5003937007874,"Other"
168955,"ZEN TV","ZEN 3202",79.831,"LCD (LED)",35.97,"N/A","Available",4.5,"ZEN TV",31.42952755905512,"32-inch"
168955,"ZEN TV","ZEN 3201",79.831,"LCD (LED)",35.97,"N/A","Available",4.5,"ZEN TV",31.42952755905512,"32-inch"
168964,"ZEN TV","ZEN2401",60.934,"LCD",21.55,"N/A","Available",5,"ZEN TV",23.989763779527557,"Other"
168984,"HISENSE","65U8QAU",163.896,"LCD (LED)",129.15,"N/A","Available",4.5,"HISENSE",64.5259842519685,"65-inch"
168984,"HISENSE","65U8QNZ",163.896,"LCD (LED)",129.15,"N/A","Available",4.5,"HISENSE",64.5259842519685,"65-inch"
168985,"HISENSE","75U8QAU",189.34,"LCD (LED)",169.46,"N/A","Available",4.5,"HISENSE",74.54330708661418,"Other"
168986,"HISENSE","85U8QAU",214.783,"LCD (LED)",191.41,"N/A","Available",5,"HISENSE",84.56023622047243,"Other"
168984,"HISENSE","65U8Q Series",163.896,"LCD (LED)",129.15,"N/A","Available",4.5,"HISENSE",64.5259842519685,"65-inch"
168985,"HISENSE","75U8QNZ",189.34,"LCD (LED)",169.46,"N/A","Available",4.5,"HISENSE",74.54330708661418,"Other"
168985,"HISENSE","75U8Q Series",189.34,"LCD (LED)",169.46,"N/A","Available",4.5,"HISENSE",74.54330708661418,"Other"
168986,"HISENSE","85U8QNZ",214.783,"LCD (LED)",191.41,"N/A","Available",5,"HISENSE",84.56023622047243,"Other"
168986,"HISENSE","85U8Q",214.783,"LCD (LED)",191.41,"N/A","Available",5,"HISENSE",84.56023622047243,"Other"
169009,"LG","75QNED70A6A",189.275,"LCD (LED)",165,"N/A","Available",5,"LG",74.51771653543307,"Other"
169010,"LG","75QNED70ASA",189.275,"LCD (LED)",165,"N/A","Available",5,"LG",74.51771653543307,"Other"
169012,"CHiQ","U75M10F",189.34,"LCD",136.1,"N/A","Available",5.5,"CHIQ",74.54330708661418,"Other"
169038,"AIWA","AWS650WG",163.896,"LCD (LED)",97.1,"N/A","Available",6,"AIWA",64.5259842519685,"65-inch"
169048,"ZEN TV","ZEN 2402",59.54,"LCD",23.82,"N/A","Available",4.5,"ZEN TV",23.440944881889763,"Other"
169092,"TOSHIBA","65Z770RP",163.896,"LCD (LED)",128.56,"N/A","Available",4.5,"TOSHIBA",64.5259842519685,"65-inch"
169093,"TOSHIBA","75Z770RP",189.34,"LCD (LED)",137.3,"N/A","Available",5.5,"TOSHIBA",74.54330708661418,"Other"
169094,"TOSHIBA","85Z770RP",214.783,"LCD (LED)",167.13,"N/A","Available",5.5,"TOSHIBA",84.56023622047243,"Other"
169104,"RCA","RT-24G01A",59.54,"LCD",23.89,"N/A","Available",4.5,"RCA",23.440944881889763,"Other"
169114,"KOGAN","KAQL75WQ98GSVA",189.306,"LCD (LED)",130.8,"N/A","Available",5.5,"KOGAN",74.52992125984252,"Other"
169114,"KOGAN","KAQL75WQ98GSVB",189.306,"LCD (LED)",130.8,"N/A","Available",5.5,"KOGAN",74.52992125984252,"Other"
169114,"KOGAN","KAQL75WQ98GSVC",189.306,"LCD (LED)",130.8,"N/A","Available",5.5,"KOGAN",74.52992125984252,"Other"
169114,"KOGAN","KAQL75WQ98 series",189.306,"LCD (LED)",130.8,"N/A","Available",5.5,"KOGAN",74.52992125984252,"Other"
169165,"AKAI","AK40FHDZEN",100.337,"LCD (LED)",36.9,"N/A","Available",6,"AKAI",39.50275590551181,"Other"
169168,"Kogan","KAQL75MQ8TA",189.34,"LCD (LED)",135.9,"N/A","Available",5.5,"KOGAN",74.54330708661418,"Other"
169168,"Kogan","KAQL75MQ8TB",189.34,"LCD (LED)",135.9,"N/A","Available",5.5,"KOGAN",74.54330708661418,"Other"
169168,"Kogan","KAQL75MQ8TC",189.34,"LCD (LED)",135.9,"N/A","Available",5.5,"KOGAN",74.54330708661418,"Other"
169168,"Kogan","KAQL75MQ8TD",189.34,"LCD (LED)",135.9,"N/A","Available",5.5,"KOGAN",74.54330708661418,"Other"
169168,"Kogan","LED (backlighting) TV",189.34,"LCD (LED)",135.9,"N/A","Available",5.5,"KOGAN",74.54330708661418,"Other"
169171,"coocaa","40E5500H",100.34,"LCD (LED)",32.9,"N/A","Available",6,"COOCAA",39.503937007874015,"Other"
169170,"Kogan","KAQL65MQ8TA",163.896,"LCD (LED)",109.1,"N/A","Available",5,"KOGAN",64.5259842519685,"65-inch"
169170,"Kogan","KAQL65MQ8TB",163.896,"LCD (LED)",109.1,"N/A","Available",5,"KOGAN",64.5259842519685,"65-inch"
